animal,images,scientific_names,common_names,statusLabel
http://www.wikidata.org/entity/Q5462889,http://commons.wikimedia.org/wiki/Special:FilePath/Protea%20curvata%20%288373026233%29.jpg,Protea curvata,Barberton protea,Vulnerable
http://www.wikidata.org/entity/Q5462938,http://commons.wikimedia.org/wiki/Special:FilePath/Prunus%20ramburii%20-%20Jard%C3%ADn%20Bot%C3%A1nico%20de%20Barcelona%20-%20Barcelona%2C%20Spain%20-%20DSC09212.JPG,Prunus ramburii,Black hawthorn,Vulnerable
http://www.wikidata.org/entity/Q5462987,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudocotalpa%20giulianii%20%286012443418%29.jpg,Pseudocotalpa giulianii,"Giuliani's Dune Scarab Beetle, GIULIANI'S DUNE SCARAB BEETLE",Vulnerable
http://www.wikidata.org/entity/Q5464177,http://commons.wikimedia.org/wiki/Special:FilePath/Sapindus%20oahuensis%20%285187914415%29.jpg,Sapindus oahuensis,"Oʻahu soapberry, Soapberry",Vulnerable
http://www.wikidata.org/entity/Q5464601,http://commons.wikimedia.org/wiki/Special:FilePath/BlackParrot2016.jpg,Coracopsis barklyi,"Seychelles Black Parrot, Seychelles Parrot",Vulnerable
http://www.wikidata.org/entity/Q5465206,http://commons.wikimedia.org/wiki/Special:FilePath/Ammopelmatus%20fuscus%20%28Jerusalem%20Cricket%29.jpg,Stenopelmatus navajo,"Navajo Jerusalem cricket, Navajo Jerusalem Cricket",Vulnerable
http://www.wikidata.org/entity/Q5465234,http://commons.wikimedia.org/wiki/Special:FilePath/Sterculia%20alexandri%201DS-II%200475.jpg,Sterculia alexandri,Cape star-chestnut,Vulnerable
http://www.wikidata.org/entity/Q5465839,http://commons.wikimedia.org/wiki/Special:FilePath/Tannodia%20swynnertonii%201DS-II%202976.jpg,Tannodia swynnertonii,tannodia,Vulnerable
http://www.wikidata.org/entity/Q5466353,http://commons.wikimedia.org/wiki/Special:FilePath/Tiquilia%20nesiotica.JPG,Tiquilia nesiotica,"Gray matplant, Grey matplant",Vulnerable
http://www.wikidata.org/entity/Q5466748,http://commons.wikimedia.org/wiki/Special:FilePath/Ulmus%20wallichiana.JPG,Ulmus wallichiana,Himalayan elm,Vulnerable
http://www.wikidata.org/entity/Q5466760,http://commons.wikimedia.org/wiki/Special:FilePath/Umtiza%20listeriana%201DS-II%203-3905.jpg,Umtiza listeriana,umtiza,Vulnerable
http://www.wikidata.org/entity/Q5472702,http://commons.wikimedia.org/wiki/Special:FilePath/Leucadendron%20discolor%20-%20Flame%20Tips.jpg,Leucadendron discolor,"Piketberg Conebush, Pom pom protea",Vulnerable
http://www.wikidata.org/entity/Q5474844,http://commons.wikimedia.org/wiki/Special:FilePath/Geoffroy%27s%20spider%20monkey%20%2870620%29.jpg,Ateles geoffroyi ornatus,Ornate Spider Monkey,Vulnerable
http://www.wikidata.org/entity/Q5480566,http://commons.wikimedia.org/wiki/Special:FilePath/MELLISS%281875%29%20p415%20-%20PLATE%2046%20-%20Lobelia%20Scaevolifolia.jpg,Trimeris scaevolifolia,St Helena Lobelia,Vulnerable
http://www.wikidata.org/entity/Q5481088,http://commons.wikimedia.org/wiki/Special:FilePath/MELLISS%281875%29%20p419%20-%20PLATE%2047%20-%20Wahlenbergia%20Angustifolia.jpg,Wahlenbergia angustifolia,"Small bellflower, Small Bellflower",Vulnerable
http://www.wikidata.org/entity/Q5487394,http://commons.wikimedia.org/wiki/Special:FilePath/Medemia%20argun%20%28aspect%20g%C3%A9n%C3%A9ral%29%20-%20Jardin%20de%20Nong-Nooch.jpg,Medemia argun,Argun palm,Vulnerable
http://www.wikidata.org/entity/Q5490408,http://commons.wikimedia.org/wiki/Special:FilePath/CO%201069-537-11%20%287929825882%29.jpg,Shorea acuminatissima,Yellow Meranti,Vulnerable
http://www.wikidata.org/entity/Q5502857,http://commons.wikimedia.org/wiki/Special:FilePath/Raphia%20australis.jpg,Raphia australis,"Rafia, Giant Palm, Kosi Palm",Vulnerable
http://www.wikidata.org/entity/Q5504549,http://commons.wikimedia.org/wiki/Special:FilePath/Urobatis%20tumbesensis%20116971670.jpg,Urobatis tumbesensis,Tumbes Round Stingray,Vulnerable
http://www.wikidata.org/entity/Q5558420,http://commons.wikimedia.org/wiki/Special:FilePath/Hyporthodus%20niveatus.jpg,Hyporthodus niveatus,"Snowy Grouper, Seabass, Spotted Grouper",Vulnerable
http://www.wikidata.org/entity/Q5600565,http://commons.wikimedia.org/wiki/Special:FilePath/Rooster%20Hind%20%28Hyporthodus%20acanthistius%29%202022-06-01%20%28202582280%29.jpg,Hyporthodus acanthistius,"Gulf Coney, Rooster Hind",Vulnerable
http://www.wikidata.org/entity/Q5730219,http://commons.wikimedia.org/wiki/Special:FilePath/Austrolebias%20affinis.jpg,Austrolebias affinis,Killifish,Vulnerable
http://www.wikidata.org/entity/Q5783443,http://commons.wikimedia.org/wiki/Special:FilePath/Conophytum%20bilobum%20S-1948.jpg,Conophytum bilobum,cone plant,Vulnerable
http://www.wikidata.org/entity/Q5807672,http://commons.wikimedia.org/wiki/Special:FilePath/Rhamphochromis%20longiceps.jpg,Rhamphochromis longiceps,Tigerfish,Vulnerable
http://www.wikidata.org/entity/Q5834167,http://commons.wikimedia.org/wiki/Special:FilePath/Entandrophragma%20candollei%20MHNT.BOT.2006.0.1294.jpg,Entandrophragma candollei,"Cedar kokoti, Cedar Kokoti",Vulnerable
http://www.wikidata.org/entity/Q5890281,http://commons.wikimedia.org/wiki/Special:FilePath/Arbol%20gran%20cucharon%20%28Henri%20Pittier%2C%20Venezuela%29.jpg,Gyranthera caribensis,Candalo,Vulnerable
http://www.wikidata.org/entity/Q5903848,http://commons.wikimedia.org/wiki/Special:FilePath/Chevesne.JPG,Squalius cephaloides,Thick Lipped Chub,Vulnerable
http://www.wikidata.org/entity/Q5974021,http://commons.wikimedia.org/wiki/Special:FilePath/Leucospermum%20grandiflorum%20flower.JPG,Leucospermum grandiflorum,Grey-leaf fountain pincushion,Vulnerable
http://www.wikidata.org/entity/Q5974025,http://commons.wikimedia.org/wiki/Special:FilePath/Leucospermum%20heterophyllum%20flower.JPG,Leucospermum heterophyllum,Trident pincushion,Vulnerable
http://www.wikidata.org/entity/Q5974031,http://commons.wikimedia.org/wiki/Special:FilePath/Leucospermum%20muirii%20plant.JPG,Leucospermum muirii,Albertinia pincushion,Vulnerable
http://www.wikidata.org/entity/Q6086561,http://commons.wikimedia.org/wiki/Special:FilePath/Isotria%20medeoloides2.jpg,Isotria medeoloides,Small Whorled Pogonia,Vulnerable
http://www.wikidata.org/entity/Q6305545,http://commons.wikimedia.org/wiki/Special:FilePath/IMG%206281-Papaver%20laestadianum.jpg,Papaver laestadianum,Arctic poppy,Vulnerable
http://www.wikidata.org/entity/Q6322733,http://commons.wikimedia.org/wiki/Special:FilePath/Quercus%20Ajoensis.jpg,Quercus ajoensis,Ajo Mountain scrub oak,Vulnerable
http://www.wikidata.org/entity/Q6408596,http://commons.wikimedia.org/wiki/Special:FilePath/Binni.jpg,Mesopotamichthys sharpeyi,Binni,Vulnerable
http://www.wikidata.org/entity/Q6443350,http://commons.wikimedia.org/wiki/Special:FilePath/Starr%20071121-0030%20Hibiscus%20kokio%20subsp.%20kokio.jpg,Hibiscus kokio,red rosemallow,Vulnerable
http://www.wikidata.org/entity/Q6455113,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudogekko%20brevipes%202017%20stamp%20of%20the%20Philippines.jpg,Pseudogekko brevipes,"Orange-spotted smooth-scaled gecko, Orange-spotted Smooth-scaled Gecko",Vulnerable
http://www.wikidata.org/entity/Q6522782,http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20calcaratum.jpg,Acer calcaratum,Maple,Vulnerable
http://www.wikidata.org/entity/Q6816328,"http://commons.wikimedia.org/wiki/Special:FilePath/Iris%20vartanii%202.JPG, http://commons.wikimedia.org/wiki/Special:FilePath/Iris%20vartanii%203.JPG",Iris vartanii,Vartanii Iris,Vulnerable
http://www.wikidata.org/entity/Q6853003,http://commons.wikimedia.org/wiki/Special:FilePath/Percina%20bimaculata%20%28S0522%29%20%2816635811965%29.jpg,Percina bimaculata,Chesapeake Logperch,Vulnerable
http://www.wikidata.org/entity/Q6855658,http://commons.wikimedia.org/wiki/Special:FilePath/Naturalis%20Biodiversity%20Center%20-%20L.1180292%20-%20Cycas%20siamensis%20Miq.%20-%20Cycadaceae%20-%20Plant%20type%20specimen.jpeg,Cycas siamensis,Cycad,Vulnerable
http://www.wikidata.org/entity/Q7033724,"http://commons.wikimedia.org/wiki/Special:FilePath/Iris%20haynei%20%28photo%20by%20Pixie%29.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Iris%20haynei01%20Jusmine.JPG",Iris haynei,"Gilboa Iris, Mt. Gilboa Iris",Vulnerable
http://www.wikidata.org/entity/Q7168485,http://commons.wikimedia.org/wiki/Special:FilePath/Arremon%20perijanus%20%2815449181957%29.jpg,Arremon perijanus,Perija Brushfinch,Vulnerable
http://www.wikidata.org/entity/Q7201572,http://commons.wikimedia.org/wiki/Special:FilePath/Plantago%20princeps%20laxifolia%20starr.jpg,Plantago princeps,ale,Vulnerable
http://www.wikidata.org/entity/Q7207648,http://commons.wikimedia.org/wiki/Special:FilePath/Pogonomyrmex%20colei%20casent0005716%20profile%201.jpg,Pogonomyrmex colei,Workerless inquiline ant,Vulnerable
http://www.wikidata.org/entity/Q7212998,http://commons.wikimedia.org/wiki/Special:FilePath/Eucalyptus%20pileata.jpg,Eucalyptus pileata,chapped mallee,Vulnerable
http://www.wikidata.org/entity/Q7216394,http://commons.wikimedia.org/wiki/Special:FilePath/Cypripedium%20plectrochilum%20Orchi%20154-1.jpg,Cypripedium plectrochilum,Spurred-lip Cypripedium,Vulnerable
http://www.wikidata.org/entity/Q7255286,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudophoenix%20sargentii1.jpg,Pseudophoenix sargentii,Florida cherry palm,Vulnerable
http://www.wikidata.org/entity/Q7434147,http://commons.wikimedia.org/wiki/Special:FilePath/Sclerocactus%20sileri%20fh%2052%206%20AZ%20B.jpg,Sclerocactus sileri,Siler's pincushion cactus,Vulnerable
http://www.wikidata.org/entity/Q7576510,http://commons.wikimedia.org/wiki/Special:FilePath/Cyclas%20rivicola%20%28Sowerby%29.jpg,Sphaerium rivicola,"nut orb mussel, Nut Orb Mussel, River Orb Mussel",Vulnerable
http://www.wikidata.org/entity/Q7828670,http://commons.wikimedia.org/wiki/Special:FilePath/Olona.JPG,Touchardia latifolia,olona,Vulnerable
http://www.wikidata.org/entity/Q7879642,http://commons.wikimedia.org/wiki/Special:FilePath/RN%20Ulmus%20villosa%20%28kew%29.JPG,Ulmus villosa,cherry-bark elm,Vulnerable
http://www.wikidata.org/entity/Q7933060,http://commons.wikimedia.org/wiki/Special:FilePath/Viola%20chamissoniana%20subsp.%20chamissoniana%20%284756267765%29.jpg,Viola chamissoniana,olopu,Vulnerable
http://www.wikidata.org/entity/Q8162866,http://commons.wikimedia.org/wiki/Special:FilePath/Langosta%20com%C3%BAn%20%28Palinurus%20elephas%29%2C%20Parque%20natural%20de%20la%20Arr%C3%A1bida%2C%20Portugal%2C%202023-07-27%2C%20DD%2012.jpg,Palinurus elephas,"Common Spiny Lobster, European Spiny Lobster",Vulnerable
http://www.wikidata.org/entity/Q8191249,http://commons.wikimedia.org/wiki/Special:FilePath/Agalychnis%20litodryas02.jpg,Agalychnis litodryas,Pink-sided Treefrog,Vulnerable
http://www.wikidata.org/entity/Q9287682,http://commons.wikimedia.org/wiki/Special:FilePath/Hemicordulia%20koomina%20female%20wings%20%2834928230271%29.jpg,Hemicordulia koomina,Pilbara Emerald,Vulnerable
http://www.wikidata.org/entity/Q9374410,http://commons.wikimedia.org/wiki/Special:FilePath/Hygrocybe%20citrinovirens%3B%20100%209095.jpg,Hygrocybe citrinovirens,Citrine Waxcap,Vulnerable
http://www.wikidata.org/entity/Q9673553,http://commons.wikimedia.org/wiki/Special:FilePath/Caladenia%20dundasiae.jpg,Caladenia dundasiae,Patricia's spider orchid,Vulnerable
http://www.wikidata.org/entity/Q10262622,http://commons.wikimedia.org/wiki/Special:FilePath/Gardenology.org-IMG%200915%20rbgs10dec.jpg,Cycas guizhouensis,"Cycad, Xingyi sago",Vulnerable
http://www.wikidata.org/entity/Q10262650,http://commons.wikimedia.org/wiki/Special:FilePath/Gardenology.org-IMG%202604%20rbgs11jan.jpg,Cycas seemannii,Cycad,Vulnerable
http://www.wikidata.org/entity/Q10299046,http://commons.wikimedia.org/wiki/Special:FilePath/Hylobates%20lar%20-%20Kaeng%20Krachan%20WB.jpg,Hylobates lar entelloides,"Central Lar, White-handed Gibbon",Vulnerable
http://www.wikidata.org/entity/Q10334148,http://commons.wikimedia.org/wiki/Special:FilePath/Moyosotis%20azorica%20RHS.jpeg,Myosotis azorica,Azores forget-me-not,Vulnerable
http://www.wikidata.org/entity/Q10360338,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoptera%20bonasus%20Brest.jpg,Rhinoptera bonasus,"Cowfish, Cownose ray, Cownose Ray, Skeete",Vulnerable
http://www.wikidata.org/entity/Q10369967,http://commons.wikimedia.org/wiki/Special:FilePath/Hanuman%20langur%20%28Semnopithecus%20priam%20thersites%29.jpg,Semnopithecus priam thersites,"Grey Langur (southern), Hanuman Langur of Sri Lanka",Vulnerable
http://www.wikidata.org/entity/Q10382451,http://commons.wikimedia.org/wiki/Special:FilePath/Tigrigobius%20redimiculus%20%2810.3897-zookeys.882.38449%29%20Figure%203%20%28cropped%29.jpg,Tigrigobius redimiculus,Cinta Goby,Vulnerable
http://www.wikidata.org/entity/Q10383962,"http://commons.wikimedia.org/wiki/Special:FilePath/Trachypithecus%20cristatus%20%2811662018645%29.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Trachypithecus%20cristatus%2002%20MWNH%20200.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Trachypithecus%20cristatus%20at%20the%20Bronx%20Zoo%20006.jpg",Trachypithecus cristatus cristatus,"Silvered Langur, Silvered Leaf Monkey, Silvered Monkey, Silvery Lutung",Vulnerable
http://www.wikidata.org/entity/Q10477772,http://commons.wikimedia.org/wiki/Special:FilePath/Durio%20graveolens%20Suluy%20Z%203zz.jpg,Durio graveolens,"Orange-fleshed durian, Red-fleshed durian, Yellow durian",Vulnerable
http://www.wikidata.org/entity/Q10638885,http://commons.wikimedia.org/wiki/Special:FilePath/Prionotropis%20hystrix%201.jpg,Prionotropis hystrix,"Eastern Stone Grasshopper, European Giant Steppe Grasshopper",Vulnerable
http://www.wikidata.org/entity/Q10651954,http://commons.wikimedia.org/wiki/Special:FilePath/Rhacocleis%20crypta.jpg,Rhacocleis crypta,Gavrogo Bush-cricket,Vulnerable
http://www.wikidata.org/entity/Q10656324,http://commons.wikimedia.org/wiki/Special:FilePath/Dingy%20Waxcap%20from%20iNaturalist%20photo%20143784437.jpg,Hygrocybe ingrata,Dingy Waxcap,Vulnerable
http://www.wikidata.org/entity/Q10682523,http://commons.wikimedia.org/wiki/Special:FilePath/Stygobromus%20balconis.png,Stygobromus balconis,Balcones Cave Amphipod,Vulnerable
http://www.wikidata.org/entity/Q10682521,http://commons.wikimedia.org/wiki/Special:FilePath/Stygobromus%20araeus%20400.jpg,Stygobromus araeus,Tidewater Interstitial Amphipod,Vulnerable
http://www.wikidata.org/entity/Q10691579,http://commons.wikimedia.org/wiki/Special:FilePath/Taxus%20wallichiana%20var%20mairei%20kz2.jpg,Taxus mairei,"Maire's yew, Maire's Yew",Vulnerable
http://www.wikidata.org/entity/Q10751363,http://commons.wikimedia.org/wiki/Special:FilePath/Cyornis%20brunneatus%204G4A5677.jpg,Cyornis brunneatus,Brown-chested Jungle Flycatcher,Vulnerable
http://www.wikidata.org/entity/Q10757975,http://commons.wikimedia.org/wiki/Special:FilePath/Black-bibbed%20Cuckoo-Shrike%20-%20Mindanao%20H8O1395%20%2817028149765%29%20%28cropped%29.jpg,Edolisoma mindanense,Black-bibbed Cicadabird,Vulnerable
http://www.wikidata.org/entity/Q10795296,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20Sooty%20Woodpecker.jpg,Mulleripicus fuliginosus,Southern Sooty Woodpecker,Vulnerable
http://www.wikidata.org/entity/Q10811627,http://commons.wikimedia.org/wiki/Special:FilePath/Tablas%20Fantail.jpg,Rhipidura sauli,Tablas Fantail,Vulnerable
http://www.wikidata.org/entity/Q10820720,http://commons.wikimedia.org/wiki/Special:FilePath/Carduelis%20yarrellii.JPG,Spinus yarrellii,Yellow-faced Siskin,Vulnerable
http://www.wikidata.org/entity/Q10821951,http://commons.wikimedia.org/wiki/Special:FilePath/Columba%20Dusumieri.jpg,Streptopelia dusumieri,Philippine Collared Dove,Vulnerable
http://www.wikidata.org/entity/Q10825107,http://commons.wikimedia.org/wiki/Special:FilePath/Thinornis%20rubricollis%20-%20Orford.jpg,Thinornis cucullatus,"Hooded Dotterel, Hooded Plover",Vulnerable
http://www.wikidata.org/entity/Q10866556,http://commons.wikimedia.org/wiki/Special:FilePath/Astrophytum%20coahuilense%2001.jpeg,Astrophytum coahuilense,Cactus,Vulnerable
http://www.wikidata.org/entity/Q10933982,http://commons.wikimedia.org/wiki/Special:FilePath/Zelkova%20schneideriana%20-%20Kunming%20Botanical%20Garden%20-%20DSC03168.JPG,Zelkova schneideriana,Schneider's Zelkova,Vulnerable
http://www.wikidata.org/entity/Q11031462,http://commons.wikimedia.org/wiki/Special:FilePath/Atlantic%20sturgeon.jpg,Acipenser oxyrinchus oxyrinchus,Atlantic sturgeon,Vulnerable
http://www.wikidata.org/entity/Q11527401,http://commons.wikimedia.org/wiki/Special:FilePath/N142%20w1150%20%287630007128%29.jpg,Notopteris macdonaldii,"Fijian Blossom Bat, Fijian Long-tailed Fruit Bat, Long-tailed Blossom Bat, Long-tailed Fruit Bat",Vulnerable
http://www.wikidata.org/entity/Q12099926,http://commons.wikimedia.org/wiki/Special:FilePath/UA011-17.jpg,Delphinus delphis ponticus,"Black Sea Common Dolphin, Common Dolphin, Short-beaked Common Dolphin",Vulnerable
http://www.wikidata.org/entity/Q12212015,http://commons.wikimedia.org/wiki/Special:FilePath/Helianthus%20annuus%20ariz.jpg,Helianthus anomalus,western sunflower,Vulnerable
http://www.wikidata.org/entity/Q12265384,http://commons.wikimedia.org/wiki/Special:FilePath/Negros%20Scops%20Owl%2C%20Liptong%2C%20Valencia%2C%20Negros%20Oriental.jpg,Otus nigrorum,"Negros Scops Owl, Negros Scops-owl, Visayan Scops-owl",Vulnerable
http://www.wikidata.org/entity/Q12744642,http://commons.wikimedia.org/wiki/Special:FilePath/Geoffroy%27s%20Spider%20Monkey%20JCB.jpg,Ateles geoffroyi frontatus,"Black-browed Spider Monkey, Red-bellied Spider Monkey",Vulnerable
http://www.wikidata.org/entity/Q12744996,http://commons.wikimedia.org/wiki/Special:FilePath/Kubanische%20echse.jpg,Cyclura nubila nubila,"Cuban Ground Iguana, Cuban Iguana, Cuban Rock Iguana, Cuban rock iguanas",Vulnerable
http://www.wikidata.org/entity/Q12745019,"http://commons.wikimedia.org/wiki/Special:FilePath/Topi%20%28Damaliscus%20lunatus%20jimela%29%20female.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Topi%20%28Damaliscus%20lunatus%20jimela%29%20running.jpg",Damaliscus lunatus jimela,Topi,Vulnerable
http://www.wikidata.org/entity/Q12745316,http://commons.wikimedia.org/wiki/Special:FilePath/Chelonoidis%20vandenburghi%2064365666.jpg,Chelonoidis vandenburghi,"Alcedo giant tortoise, Alcedo Volcano giant tortoise, Volcán Alcedo giant tortoise",Vulnerable
http://www.wikidata.org/entity/Q12745367,http://commons.wikimedia.org/wiki/Special:FilePath/Hgg%20AGrandidier%202.jpg,Hapalemur griseus griseus,"Eastern Lesser Bamboo Lemur, Grey Gentle Lemur, Grey Lesser Bamboo Lemur",Vulnerable
http://www.wikidata.org/entity/Q12746431,http://commons.wikimedia.org/wiki/Special:FilePath/Beisa%2C%20Tsawo-Wes%2C%20Kenia.jpg,Oryx beisa callotis,Fringe-eared Oryx,Vulnerable
http://www.wikidata.org/entity/Q12761104,http://commons.wikimedia.org/wiki/Special:FilePath/Kobus%20leche%20smithemani%2044223157.jpg,Kobus leche smithemani,"Black lechwe, Black Lechwe",Vulnerable
http://www.wikidata.org/entity/Q12839326,http://commons.wikimedia.org/wiki/Special:FilePath/Eucalyptus%20flocktoniae00.jpg,Eucalyptus flocktoniae,merrit,Vulnerable
http://www.wikidata.org/entity/Q12839331,http://commons.wikimedia.org/wiki/Special:FilePath/Eucalyptus%20loxophleba%20mallee%20roadside%20orig.jpg,Eucalyptus loxophleba,"eucalyptus, York Gum",Vulnerable
http://www.wikidata.org/entity/Q13012374,http://commons.wikimedia.org/wiki/Special:FilePath/Nepenthes%20sp%201.jpg,Nepenthes fallax,Pitcher plant,Vulnerable
http://www.wikidata.org/entity/Q13016833,http://commons.wikimedia.org/wiki/Special:FilePath/Yasuhikotakia%20nigrolineata.jpg,Ambastaia nigrolineata,Black-lined loach,Vulnerable
http://www.wikidata.org/entity/Q13016840,http://commons.wikimedia.org/wiki/Special:FilePath/Osphronemus%20exodon.jpg,Osphronemus exodon,"Elephant ear gourami, Elephant Ear Gourami",Vulnerable
